id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_miles,average_speed_mph,pickup_hour
id0891045,1,2016-06-29 15:26:38,2016-06-29 15:34:56,3,-73.9847640991211,40.75584030151367,-73.98551940917967,40.75787353515625,N,498,0.15,1.05,15
id1229327,1,2016-01-25 13:30:14,2016-01-25 13:55:14,1,-73.99134063720702,40.750099182128906,-73.98631286621094,40.75917816162109,N,1500,0.68,1.63,13
id2825098,2,2016-05-06 10:36:37,2016-05-06 10:45:30,1,-73.99628448486328,40.74689102172852,-73.99465179443358,40.75044631958008,N,533,0.26,1.76,10
id2498689,2,2016-05-20 18:03:52,2016-05-20 18:29:43,1,-73.98200988769531,40.76264190673828,-73.9949493408203,40.76031875610352,N,1551,0.7,1.62,18
id2174259,1,2016-03-29 18:13:29,2016-03-29 18:52:13,1,-73.96637725830078,40.764507293701165,-73.98821258544923,40.7581787109375,N,2324,1.22,1.9,18
id0663786,2,2016-01-02 11:11:27,2016-01-02 11:25:02,1,-73.94790649414062,40.77624130249024,-73.952392578125,40.77811050415039,N,815,0.27,1.18,11
id3599705,2,2016-06-24 12:16:41,2016-06-24 12:28:06,1,-73.97380065917967,40.74380874633789,-73.9774398803711,40.746238708496094,N,685,0.25,1.33,12
id0685198,2,2016-06-08 18:10:38,2016-06-08 18:21:49,1,-73.99033355712889,40.737918853759766,-73.9861068725586,40.73508071899414,N,671,0.3,1.59,18
id0326629,1,2016-05-27 16:23:01,2016-05-27 16:28:16,1,-73.97478485107422,40.787742614746094,-73.97501373291014,40.78942489624024,N,315,0.12,1.34,16
id1955079,2,2016-06-08 12:11:50,2016-06-08 12:20:28,6,-73.97599792480467,40.75088119506836,-73.97190856933594,40.7534294128418,N,518,0.28,1.93,12
id3408513,2,2016-02-18 13:54:01,2016-02-18 14:12:16,2,-73.98002624511719,40.75526809692384,-73.98894500732422,40.75754165649414,N,1095,0.49,1.62,13
id0207774,1,2016-03-12 15:34:58,2016-03-12 15:56:02,2,-73.97754669189453,40.7625846862793,-73.96833038330078,40.76774978637695,N,1264,0.6,1.71,15
id3815195,1,2016-02-02 15:06:24,2016-02-02 15:23:31,1,-73.97664642333984,40.74986267089844,-73.98530578613281,40.75120162963867,N,1027,0.46,1.62,15
id3018034,1,2016-06-04 18:08:29,2016-06-04 18:23:43,3,-73.98082733154298,40.761474609375,-73.98860931396483,40.7588348388672,N,914,0.45,1.76,18
id0486923,2,2016-06-30 16:17:50,2016-06-30 16:48:38,3,-73.99326324462889,40.742385864257805,-73.97628021240233,40.73990631103516,N,1848,0.91,1.76,16
id0251227,1,2016-05-17 08:56:48,2016-05-17 09:19:36,1,-73.97540283203125,40.75319290161133,-73.98537445068358,40.758277893066406,N,1368,0.63,1.66,8
id3623082,1,2016-02-14 21:18:13,2016-02-14 21:33:57,2,-73.98737335205078,40.75611114501953,-73.99119567871094,40.7498893737793,N,944,0.47,1.81,21
id0387560,1,2016-03-14 17:19:51,2016-03-14 17:34:57,1,-73.99415588378906,40.75162506103516,-73.99314880371094,40.747871398925774,N,906,0.26,1.05,17
id2824964,2,2016-02-26 11:13:45,2016-02-26 11:18:32,1,-73.99961853027342,40.7207145690918,-74.00041198730467,40.722412109375,N,287,0.12,1.56,11
id0359676,1,2016-02-17 09:57:18,2016-02-17 10:10:14,1,-73.9788360595703,40.751811981201165,-73.9813232421875,40.755001068115234,N,776,0.26,1.19,9
id3084848,1,2016-03-26 19:33:19,2016-03-26 19:42:01,1,-73.9832305908203,40.77340698242188,-73.98612976074217,40.77127456665039,N,522,0.21,1.46,19
id2648898,2,2016-01-02 14:42:00,2016-01-02 15:49:58,5,-73.98067474365233,40.76443862915039,-73.98507690429686,40.748191833496094,N,4078,1.15,1.01,14
id1987590,2,2016-03-28 09:32:18,2016-03-28 09:42:52,1,-73.9848403930664,40.761600494384766,-73.98645782470702,40.756938934326165,N,634,0.33,1.89,9
id2762406,2,2016-06-15 10:58:40,2016-06-15 11:33:31,5,-74.00244903564453,40.75020599365234,-73.9866485595703,40.75416564941406,N,2091,0.87,1.5,10
id3618917,1,2016-04-27 13:58:53,2016-04-27 14:08:46,1,-74.00151824951173,40.74645233154297,-74.00650787353516,40.74382781982422,N,593,0.32,1.93,13
id1133678,1,2016-02-24 12:01:45,2016-02-24 12:13:26,1,-73.96853637695312,40.75458526611328,-73.97129058837889,40.75850677490234,N,701,0.31,1.58,12
id1713099,2,2016-04-19 12:09:09,2016-04-19 12:50:01,2,-73.96633148193358,40.75342178344727,-73.97692108154298,40.76269912719727,N,2452,0.85,1.24,12
id0974692,1,2016-06-04 18:20:41,2016-06-04 18:51:16,1,-73.96739196777344,40.760250091552734,-73.98104095458984,40.75335311889648,N,1835,0.86,1.68,18
id3078674,2,2016-01-28 12:51:44,2016-01-28 13:46:49,1,-73.97796630859375,40.76454925537109,-73.99217987060547,40.74904251098633,N,3305,1.3,1.42,12
id1322570,1,2016-04-16 15:01:16,2016-04-16 15:23:15,1,-73.98323822021484,40.76227188110352,-73.99501037597656,40.7656135559082,N,1319,0.66,1.8,15
id2615563,2,2016-03-25 12:51:53,2016-03-25 13:05:04,1,-73.9505386352539,40.77119827270508,-73.94818115234375,40.77449035644531,N,791,0.26,1.18,12
id1398946,1,2016-01-21 16:12:06,2016-01-21 16:21:18,1,-73.99227142333984,40.749038696289055,-73.99202728271484,40.74666976928711,N,552,0.16,1.07,16
id3483724,1,2016-04-21 14:32:41,2016-04-21 14:41:28,1,-73.98356628417967,40.73704528808594,-73.98040008544923,40.74005126953125,N,527,0.27,1.82,14
id1145187,2,2016-01-13 13:45:10,2016-01-13 13:58:23,2,-73.96818542480467,40.75576019287109,-73.96882629394531,40.76208114624024,N,793,0.44,1.99,13
id0315146,2,2016-03-23 00:59:25,2016-03-23 01:07:16,2,-73.98724365234375,40.72192001342773,-73.9919662475586,40.72189331054688,N,471,0.25,1.89,0
id0864509,2,2016-02-29 15:07:02,2016-02-29 15:48:31,2,-73.96308898925781,40.775028228759766,-73.96669006347656,40.76411056518555,N,2489,0.78,1.12,15
id2329431,2,2016-02-24 11:37:28,2016-02-24 12:01:30,1,-73.98188018798828,40.763160705566406,-73.97480773925781,40.76020050048828,N,1442,0.42,1.06,11
id0035659,2,2016-05-19 12:41:19,2016-05-19 13:10:20,1,-74.00176239013672,40.75622177124024,-73.98748016357422,40.753467559814446,N,1741,0.77,1.6,12
id3494644,2,2016-02-11 15:39:51,2016-02-11 15:55:49,5,-73.97815704345702,40.75457763671875,-73.984130859375,40.75902938842773,N,958,0.44,1.65,15
id0126049,2,2016-02-13 19:55:06,2016-02-13 20:19:10,1,-73.97857666015625,40.757083892822266,-73.9891128540039,40.75827026367188,N,1444,0.56,1.39,19
id0413866,1,2016-03-16 13:56:40,2016-03-16 14:06:49,1,-73.96697998046875,40.76117706298828,-73.9713592529297,40.76128768920898,N,609,0.23,1.36,13
id3410949,1,2016-06-15 13:26:18,2016-06-15 13:46:20,2,-73.98782348632812,40.76454544067384,-73.9791259765625,40.76063919067384,N,1202,0.53,1.58,13
id2246590,2,2016-06-01 22:13:11,2016-06-01 22:20:44,1,-73.96244812011719,40.75925064086913,-73.9607925415039,40.76234817504882,N,453,0.23,1.83,22
id2507678,2,2016-05-06 16:13:48,2016-05-06 16:28:19,1,-73.94789123535155,40.77626037597656,-73.95098876953125,40.78275680541992,N,871,0.48,1.97,16
id3663521,2,2016-01-01 02:07:56,2016-01-01 02:21:54,2,-73.97026824951173,40.755470275878906,-73.96585083007811,40.754348754882805,N,838,0.24,1.05,2
id1461000,1,2016-05-21 16:46:01,2016-05-21 16:54:17,1,-73.96875,40.76708984375,-73.97080230712889,40.764198303222656,N,496,0.23,1.65,16
id0978168,2,2016-06-16 08:57:20,2016-06-16 09:13:29,2,-74.01400756835938,40.70954895019531,-74.00682830810547,40.704639434814446,N,969,0.51,1.88,8
id2276842,1,2016-04-14 09:19:42,2016-04-14 09:31:26,1,-73.98909759521484,40.75626373291016,-73.989990234375,40.75186920166016,N,704,0.31,1.57,9
id1740071,1,2016-06-22 10:17:48,2016-06-22 10:44:11,1,-73.99103546142578,40.755386352539055,-73.97875213623048,40.758209228515625,N,1583,0.67,1.53,10
id1505173,1,2016-05-24 22:32:13,2016-05-24 22:46:22,1,-73.99954986572266,40.738445281982415,-74.0018081665039,40.732734680175774,N,849,0.41,1.75,22
id2227143,1,2016-02-10 11:43:16,2016-02-10 11:51:05,1,-74.00996398925781,40.721168518066406,-74.00521087646483,40.7203483581543,N,469,0.26,1.96,11
id2317274,2,2016-05-17 22:10:00,2016-05-17 22:23:36,1,-73.99172210693358,40.758819580078125,-73.98555755615233,40.75856018066406,N,816,0.32,1.43,22
id2541739,1,2016-04-22 04:26:57,2016-04-22 04:41:50,1,-73.98162078857422,40.71444320678711,-73.99004364013672,40.71257400512695,N,893,0.46,1.85,4
id1086037,2,2016-01-30 20:16:16,2016-01-30 20:22:57,1,-73.99668884277344,40.7254638671875,-73.99325561523438,40.725685119628906,N,401,0.18,1.62,20
id2958627,1,2016-05-29 22:16:28,2016-05-29 22:33:59,4,-74.00498962402342,40.722782135009766,-73.99510192871094,40.72067642211913,N,1051,0.54,1.84,22
id2122590,2,2016-01-12 13:41:04,2016-01-12 13:50:35,1,-73.9739532470703,40.753997802734375,-73.97484588623048,40.756206512451165,N,571,0.16,1.01,13
id1321585,1,2016-04-25 10:22:59,2016-04-25 10:29:03,1,-73.98214721679686,40.768253326416016,-73.98171997070312,40.77017974853516,N,364,0.13,1.33,10
id3027633,1,2016-04-03 02:22:41,2016-04-03 02:29:41,4,-73.9887466430664,40.7313232421875,-73.9844970703125,40.732288360595696,N,420,0.23,1.99,2
id0654222,1,2016-03-28 10:54:07,2016-03-28 11:13:49,2,-73.97658538818358,40.751739501953125,-73.96983337402342,40.756595611572266,N,1182,0.49,1.48,10
id2720836,2,2016-06-01 11:31:13,2016-06-01 11:37:34,1,-73.9953842163086,40.749610900878906,-73.9930419921875,40.74878692626953,N,381,0.14,1.28,11
id2029190,2,2016-01-30 12:49:26,2016-01-30 13:03:16,4,-73.97312927246092,40.76119613647461,-73.97055053710938,40.75602722167969,N,830,0.38,1.66,12
id2565807,2,2016-03-18 10:49:40,2016-03-18 11:12:12,2,-73.97250366210938,40.75591659545898,-73.979736328125,40.74909591674805,N,1352,0.6,1.61,10
id2082794,1,2016-06-08 18:06:00,2016-06-08 18:19:28,2,-73.98331451416014,40.73480224609375,-73.98963165283203,40.73833465576172,N,808,0.41,1.83,18
id1759774,1,2016-06-30 17:55:39,2016-06-30 18:15:31,1,-73.98295593261719,40.75622177124024,-73.9906234741211,40.75106048583984,N,1192,0.54,1.62,17
id3405717,1,2016-05-29 14:44:35,2016-05-29 14:57:26,1,-74.01068115234375,40.70885848999024,-74.0035858154297,40.71039962768555,N,771,0.39,1.81,14
id0375119,2,2016-04-14 08:40:54,2016-04-14 09:07:09,1,-73.97319030761719,40.750843048095696,-73.98486328125,40.74275207519531,N,1575,0.83,1.89,8
id2713797,2,2016-05-11 14:46:26,2016-05-11 15:00:46,6,-73.97582244873048,40.76560974121094,-73.9774169921875,40.76131820678711,N,860,0.31,1.29,14
id0595830,1,2016-05-18 17:10:48,2016-05-18 17:38:46,1,-73.98382568359375,40.739212036132805,-73.98886871337889,40.74862289428711,N,1678,0.7,1.51,17
id1792062,1,2016-05-14 19:30:55,2016-05-14 19:57:08,1,-73.98725891113281,40.76870346069336,-73.97962951660156,40.76381301879882,N,1573,0.52,1.2,19
id3623978,1,2016-05-18 09:44:32,2016-05-18 10:05:44,1,-73.98676300048828,40.745391845703125,-73.99168395996092,40.75481796264648,N,1272,0.7,1.98,9
id0033724,1,2016-03-24 17:22:25,2016-03-24 17:56:37,4,-73.97120666503906,40.76194381713867,-73.98419189453125,40.7630615234375,N,2052,0.68,1.2,17
id1268380,2,2016-04-09 12:24:31,2016-04-09 12:50:08,1,-73.97402954101561,40.75078582763672,-73.98308563232422,40.75836181640625,N,1537,0.71,1.65,12
id0876261,2,2016-05-26 23:10:24,2016-05-26 23:27:29,1,-73.9713363647461,40.758331298828125,-73.97442626953125,40.764591217041016,N,1025,0.46,1.62,23
id2053644,1,2016-01-11 10:36:41,2016-01-11 10:45:19,1,-73.97669219970702,40.74775314331056,-73.97691345214844,40.75177001953125,N,518,0.28,1.93,10
id3912368,2,2016-06-04 11:42:25,2016-06-04 11:52:12,2,-73.99935150146483,40.736610412597656,-73.9946060180664,40.73455810546875,N,587,0.29,1.75,11
id1893428,1,2016-06-28 13:21:55,2016-06-28 13:36:36,3,-73.96883392333984,40.7580451965332,-73.97746276855469,40.75815200805664,N,881,0.45,1.85,13
id2854076,2,2016-02-17 11:40:33,2016-02-17 11:49:18,2,-73.98916625976561,40.74951934814453,-73.98774719238281,40.745559692382805,N,525,0.28,1.94,11
id2046253,1,2016-05-12 10:53:08,2016-05-12 11:15:07,1,-73.96367645263672,40.76433563232422,-73.97586822509764,40.75940704345703,N,1319,0.72,1.97,10
id3254185,2,2016-02-19 13:47:19,2016-02-19 14:13:12,5,-73.99124908447266,40.74972152709961,-73.97643280029298,40.75183868408203,N,1553,0.79,1.83,13
id2768483,1,2016-01-14 12:17:15,2016-01-14 12:46:12,1,-73.97584533691406,40.74909210205078,-73.97843933105469,40.76244354248047,N,1737,0.93,1.93,12
id2496826,2,2016-06-08 15:56:46,2016-06-08 16:36:23,1,-73.98186492919923,40.74635314941406,-73.97154998779298,40.760059356689446,N,2377,1.09,1.65,15
id3829153,2,2016-02-01 11:56:09,2016-02-01 12:13:58,1,-73.99420928955078,40.7459716796875,-73.98402404785155,40.744930267333984,N,1069,0.54,1.81,11
id3250403,2,2016-03-03 09:24:26,2016-03-03 09:40:06,2,-73.97577667236328,40.75112915039063,-73.97093963623048,40.75661849975586,N,940,0.46,1.75,9
id0625120,1,2016-02-01 00:22:06,2016-02-01 00:29:53,3,-73.98859405517578,40.76431655883789,-73.99022674560547,40.76099395751953,N,467,0.24,1.89,0
id0575905,1,2016-06-08 13:43:47,2016-06-08 13:58:28,1,-73.99629974365233,40.73800659179688,-73.99150848388672,40.73977279663086,N,881,0.28,1.14,13
id3080792,1,2016-04-07 18:32:52,2016-04-07 19:00:48,1,-73.96942901611328,40.755252838134766,-73.98320770263672,40.75869369506836,N,1676,0.76,1.63,18
id2238948,2,2016-03-18 22:25:34,2016-03-18 22:31:06,1,-73.99234771728516,40.725051879882805,-73.99015808105469,40.72332000732422,N,332,0.17,1.8,22
id0038957,2,2016-03-08 15:41:33,2016-03-08 15:58:28,6,-73.99417877197266,40.75130462646485,-74.00104522705078,40.755420684814446,N,1015,0.46,1.63,15
id2733644,2,2016-06-20 09:09:28,2016-06-20 09:30:47,1,-73.98931884765625,40.7577018737793,-73.98722076416014,40.750431060791016,N,1279,0.51,1.45,9
id3323175,2,2016-04-27 12:25:49,2016-04-27 12:47:12,1,-73.96247863769531,40.769779205322266,-73.95807647705078,40.77606964111328,N,1283,0.49,1.38,12
id1894010,2,2016-02-15 20:52:50,2016-02-15 21:09:32,1,-73.99603271484375,40.72426986694336,-73.99065399169923,40.72748565673828,N,1002,0.36,1.29,20
id3908953,2,2016-02-20 19:52:08,2016-02-20 20:16:54,1,-73.97760009765625,40.75828170776367,-73.96714782714845,40.76054000854492,N,1486,0.57,1.38,19
id3579652,1,2016-06-05 02:35:28,2016-06-05 02:41:46,1,-73.98993682861328,40.74130630493164,-73.99273681640625,40.7411994934082,N,378,0.15,1.4,2
id0099628,2,2016-06-19 17:51:13,2016-06-19 18:02:54,2,-73.98580932617188,40.75874710083008,-73.97855377197266,40.75869369506836,N,701,0.38,1.95,17
id2851591,2,2016-05-28 14:56:44,2016-05-28 15:01:18,1,-73.98455047607422,40.757488250732415,-73.98661041259764,40.758350372314446,N,274,0.12,1.62,14
id3397838,1,2016-02-11 17:24:43,2016-02-11 17:37:57,1,-73.98801422119139,40.74098205566406,-73.98798370361328,40.74712753295898,N,794,0.42,1.93,17
id1938331,2,2016-04-27 09:49:39,2016-04-27 10:10:24,1,-73.97402954101561,40.75096130371094,-73.97257232666014,40.75590133666992,N,1245,0.35,1.01,9
id3582584,1,2016-02-13 19:37:41,2016-02-13 19:50:45,2,-73.99745178222656,40.75643157958984,-73.99042510986328,40.756172180175774,N,784,0.37,1.69,19
id2668888,1,2016-03-18 00:19:22,2016-03-18 00:26:50,1,-73.98831939697266,40.723445892333984,-73.99191284179686,40.72183609008789,N,448,0.22,1.76,0
id1228979,2,2016-05-27 13:15:09,2016-05-27 13:22:30,6,-73.97122955322266,40.7635612487793,-73.97023773193358,40.76176071166992,N,441,0.13,1.1,13
id2807846,2,2016-01-18 17:15:37,2016-01-18 17:33:36,1,-73.83104705810547,40.87054061889648,-73.82906341552734,40.86553955078125,N,1079,0.36,1.2,17
id0859280,1,2016-01-22 19:56:55,2016-01-22 20:09:29,2,-73.99018096923827,40.75579833984375,-73.99038696289062,40.751983642578125,N,754,0.26,1.26,19
id0331211,1,2016-01-16 23:51:58,2016-01-17 00:13:18,1,-73.99745178222656,40.71936798095703,-73.98758697509764,40.72150039672852,N,1280,0.54,1.51,23
id2570682,2,2016-06-08 18:16:00,2016-06-08 18:53:36,5,-73.98240661621094,40.73126602172852,-73.97579956054686,40.74480056762695,N,2256,1.0,1.59,18
id2374694,1,2016-05-24 14:50:24,2016-05-24 15:17:54,1,-73.98948669433594,40.757625579833984,-73.9791717529297,40.75051498413086,N,1650,0.73,1.59,14
id3625013,2,2016-01-07 08:54:17,2016-01-07 08:59:41,6,-73.97354888916014,40.7512092590332,-73.972412109375,40.75342178344727,N,324,0.16,1.82,8
id0658096,1,2016-06-08 14:48:02,2016-06-08 15:33:14,1,-73.97575378417967,40.744964599609375,-73.96873474121092,40.76470565795898,N,2712,1.41,1.88,14
id1349219,2,2016-03-17 08:54:41,2016-03-17 09:13:17,3,-73.97187042236328,40.746070861816406,-73.97734069824217,40.74811935424805,N,1116,0.32,1.03,8
id0249300,1,2016-06-10 14:56:42,2016-06-10 15:11:40,1,-74.0160903930664,40.71523666381836,-74.00979614257811,40.71002960205078,N,898,0.49,1.96,14
id0903157,1,2016-04-16 23:12:55,2016-04-16 23:23:03,1,-73.9847412109375,40.75918960571289,-73.98738861083984,40.76061630249024,N,608,0.17,1.01,23
id1218250,1,2016-04-18 09:33:54,2016-04-18 09:37:45,1,-73.97525024414062,40.750442504882805,-73.97396850585938,40.75162124633789,N,231,0.11,1.64,9
id3074698,1,2016-06-21 20:06:40,2016-06-21 20:10:19,1,-73.99071502685547,40.75613784790039,-73.99147033691406,40.75779342651367,N,219,0.12,1.99,20
id0980038,1,2016-06-07 09:12:34,2016-06-07 09:31:43,2,-73.98236083984375,40.77489471435546,-73.98759460449217,40.76975631713867,N,1149,0.45,1.4,9
id2235883,2,2016-03-12 11:35:44,2016-03-12 11:55:39,1,-73.98410034179686,40.75778579711913,-73.99107360839844,40.7506217956543,N,1195,0.62,1.85,11
id2248007,2,2016-04-30 18:41:11,2016-04-30 18:47:03,1,-73.96209716796875,40.76757049560546,-73.96424865722656,40.76765823364258,N,352,0.11,1.15,18
id2640161,1,2016-02-08 11:15:47,2016-02-08 11:28:00,1,-73.99681091308595,40.72309112548828,-74.00089263916014,40.724456787109375,N,733,0.23,1.15,11
id2437051,2,2016-05-18 14:12:55,2016-05-18 15:57:21,1,-74.00460815429686,40.70779037475586,-73.97412872314453,40.742919921875,N,6266,2.9,1.67,14
id0396776,1,2016-03-02 14:56:48,2016-03-02 15:35:30,1,-73.99285888671875,40.74696731567384,-73.98026275634764,40.7624397277832,N,2322,1.26,1.95,14
id3727299,2,2016-02-04 11:32:07,2016-02-04 11:50:05,1,-73.98491668701173,40.74346923828125,-73.99449157714845,40.74443817138672,N,1078,0.51,1.69,11
id1336070,2,2016-04-09 19:29:16,2016-04-09 19:50:56,2,-73.97479248046875,40.75576019287109,-73.98722076416014,40.75820159912109,N,1300,0.67,1.86,19
id1666551,1,2016-02-23 15:40:29,2016-02-23 15:58:49,1,-73.972900390625,40.76482009887695,-73.96761322021484,40.761375427246094,N,1100,0.36,1.19,15
id1996990,2,2016-06-08 14:44:53,2016-06-08 15:04:11,1,-73.99517822265625,40.7595100402832,-73.98880004882812,40.761756896972656,N,1158,0.37,1.14,14
id1167460,1,2016-05-13 16:11:49,2016-05-13 16:31:47,1,-73.98271942138672,40.73934555053711,-73.98828887939453,40.74758529663086,N,1198,0.64,1.92,16
id2184247,2,2016-03-14 13:24:04,2016-03-14 13:38:59,5,-73.97376251220702,40.76090240478516,-73.98111724853516,40.76205825805664,N,895,0.39,1.58,13
id3324336,1,2016-02-05 02:33:19,2016-02-05 02:39:00,1,-73.98841857910156,40.72004318237305,-73.98958587646483,40.718204498291016,N,341,0.14,1.49,2
id1818581,1,2016-04-13 09:40:25,2016-04-13 09:55:23,1,-73.98583221435547,40.76305389404297,-73.97769165039062,40.76110458374024,N,898,0.45,1.79,9
id3189607,2,2016-06-12 11:48:02,2016-06-12 11:55:24,1,-73.9608383178711,40.76961898803711,-73.96299743652342,40.772659301757805,N,442,0.24,1.94,11
id0879156,2,2016-03-26 23:01:25,2016-03-26 23:21:13,1,-73.99235534667967,40.74935150146485,-73.98725128173827,40.75626373291016,N,1188,0.55,1.66,23
id0255547,1,2016-06-17 19:37:13,2016-06-17 20:04:15,1,-73.97454833984375,40.75265121459961,-73.98653411865233,40.75971221923828,N,1622,0.79,1.76,19
id0051387,2,2016-06-15 08:21:54,2016-06-15 08:33:25,2,-73.9951171875,40.7340087890625,-73.98927307128906,40.73601913452149,N,691,0.34,1.75,8
id3475352,1,2016-04-14 01:16:36,2016-04-14 01:24:38,2,-73.99581146240233,40.764453887939446,-73.99411010742188,40.76172256469727,N,482,0.21,1.56,1
id1465051,1,2016-01-25 17:16:26,2016-01-25 17:29:48,1,-73.99085998535155,40.74586868286133,-73.98918151855469,40.749149322509766,N,802,0.24,1.09,17
id3404686,1,2016-06-08 11:50:14,2016-06-08 12:02:43,1,-73.97320556640625,40.76399612426758,-73.97769927978516,40.75966644287109,N,749,0.38,1.83,11
id0197059,2,2016-02-26 17:16:16,2016-02-26 17:30:13,1,-73.98468017578125,40.76871109008789,-73.98900604248048,40.763286590576165,N,837,0.44,1.88,17
id0310615,1,2016-03-28 14:17:34,2016-03-28 14:29:15,1,-73.97767639160156,40.74708938598633,-73.98387145996092,40.74886322021485,N,701,0.35,1.78,14
id3249161,2,2016-02-27 03:37:28,2016-02-27 03:51:41,1,-74.00788879394531,40.745262145996094,-74.00383758544923,40.742012023925774,N,853,0.31,1.3,3
id0984829,2,2016-02-16 13:10:51,2016-02-16 13:35:28,4,-73.9912567138672,40.749961853027344,-73.98346710205078,40.75947189331056,N,1477,0.77,1.88,13
id0577558,2,2016-03-06 18:34:29,2016-03-06 18:56:46,2,-73.97170257568358,40.76462173461913,-73.96201324462889,40.76013946533203,N,1337,0.59,1.6,18
id1270004,2,2016-05-21 18:34:53,2016-05-21 18:47:00,2,-73.97863006591797,40.764358520507805,-73.98458099365233,40.76239013671875,N,727,0.34,1.68,18
id1913045,2,2016-05-18 11:32:10,2016-05-18 11:45:27,3,-73.97016143798828,40.75077819824219,-73.97572326660156,40.75376129150391,N,797,0.36,1.61,11
id0279704,2,2016-04-28 11:14:08,2016-04-28 11:25:09,6,-73.97792053222656,40.7625389099121,-73.98121643066406,40.76116943359375,N,661,0.2,1.07,11
id0141254,2,2016-03-08 13:04:59,2016-03-08 13:18:21,1,-73.97329711914062,40.76292037963867,-73.97805786132812,40.76670837402344,N,802,0.36,1.62,13
id0533979,1,2016-05-07 00:33:58,2016-05-07 00:38:11,1,-74.00125122070312,40.731895446777344,-73.99943542480467,40.73114013671875,N,253,0.11,1.54,0
id2365141,2,2016-03-03 08:33:45,2016-03-03 08:48:39,1,-73.9820785522461,40.76559829711913,-73.9727020263672,40.76472854614258,N,894,0.49,1.99,8
id2633537,1,2016-03-23 14:11:37,2016-03-23 14:36:39,1,-73.96099853515625,40.77085876464844,-73.95325469970702,40.78114318847656,N,1502,0.82,1.96,14
id2836819,2,2016-02-15 23:44:17,2016-02-16 00:01:54,1,-74.01557922363281,40.642879486083984,-74.0117645263672,40.64717864990234,N,1057,0.36,1.22,23
id2696977,1,2016-02-24 13:21:51,2016-02-24 13:30:54,1,-73.98145294189453,40.76838302612305,-73.98291778564453,40.77164459228516,N,543,0.24,1.58,13
id0359599,2,2016-01-05 09:48:41,2016-01-05 10:07:30,6,-73.97663879394531,40.75139999389648,-73.9666519165039,40.7529411315918,N,1129,0.53,1.7,9
id1776764,1,2016-05-24 09:55:05,2016-05-24 10:12:14,1,-73.963134765625,40.75682830810546,-73.96926116943358,40.76031112670898,N,1029,0.4,1.4,9
id2571771,1,2016-03-23 21:20:06,2016-03-23 21:44:44,1,-73.95703125,40.77171325683594,-73.94741821289062,40.76508712768555,N,1478,0.68,1.66,21
id0570174,2,2016-04-02 17:27:26,2016-04-02 17:43:56,1,-73.9758071899414,40.760231018066406,-73.98165893554686,40.7649803161621,N,990,0.45,1.63,17
id1587171,2,2016-06-15 14:13:27,2016-06-15 14:26:31,1,-73.9747314453125,40.76190948486328,-73.97445678710938,40.756649017333984,N,784,0.36,1.67,14
id0439785,2,2016-06-24 17:04:03,2016-06-24 17:41:07,1,-73.96802520751953,40.76252746582031,-73.984375,40.759796142578125,N,2224,0.88,1.42,17
id0980585,1,2016-03-11 23:17:17,2016-03-11 23:29:00,1,-74.00479125976561,40.7417221069336,-74.00193786621092,40.73969268798828,N,703,0.2,1.05,23
id1954651,2,2016-06-05 15:07:17,2016-06-05 15:34:18,1,-73.97431182861328,40.7598762512207,-73.99015045166014,40.76152801513672,N,1621,0.84,1.86,15
id0642899,2,2016-06-16 09:27:43,2016-06-16 09:48:22,1,-73.97787475585938,40.75933074951172,-73.96744537353516,40.7645263671875,N,1239,0.65,1.9,9
id3236380,1,2016-03-17 17:42:10,2016-03-17 18:27:32,2,-73.95706176757811,40.780078887939446,-73.96845245361328,40.79946517944336,N,2722,1.47,1.94,17
id0408899,2,2016-06-21 12:42:17,2016-06-21 13:00:42,1,-73.97811126708984,40.76335525512695,-73.97294616699219,40.75635147094727,N,1105,0.55,1.81,12
id0836497,2,2016-06-06 08:54:10,2016-06-06 09:17:49,1,-73.98658752441406,40.75614929199219,-73.9764633178711,40.75672912597656,N,1419,0.53,1.35,8
id3520138,1,2016-06-14 16:32:29,2016-06-14 16:50:12,3,-73.9680938720703,40.80114364624024,-73.96187591552734,40.801921844482415,N,1063,0.33,1.12,16
id0982279,2,2016-04-11 17:49:06,2016-04-11 17:53:09,1,-73.99156188964845,40.7444725036621,-73.99300384521484,40.74287033081056,N,243,0.13,1.98,17
id0503126,1,2016-05-12 09:22:27,2016-05-12 09:43:03,1,-73.978271484375,40.75271987915039,-73.97966003417967,40.76095199584961,N,1236,0.57,1.67,9
id0067513,2,2016-05-30 18:46:59,2016-05-30 18:58:42,1,-73.98497772216798,40.76057052612305,-73.98976135253906,40.756309509277344,N,703,0.39,1.98,18
id3875936,1,2016-05-27 15:44:14,2016-05-27 15:51:13,3,-73.97505950927734,40.76118850708008,-73.97398376464845,40.76421356201172,N,419,0.22,1.86,15
id0857539,1,2016-06-08 10:31:10,2016-06-08 11:01:15,2,-73.95333862304686,40.764812469482415,-73.96336364746092,40.774272918701165,N,1805,0.84,1.67,10
id1758755,2,2016-03-31 12:44:41,2016-03-31 12:59:06,1,-74.008056640625,40.7085189819336,-74.01199340820312,40.7052116394043,N,865,0.31,1.28,12
